userName,score,at,content
Andi setya,4,2024-04-27 14:24:16,"Selamat malam min mau tanya cara ngerubah biar bisa nonton di 3 perangkat gimana ya min? Bisa di Hp, terus 2 Tv gitu soalnya saya langganan yang 110 cuma bisa di hp terus 1 tv,"
S W,1,2024-04-27 14:23:44,Saya udah bayar pakai google selalu gagal dan pakai pulsa juga gagal malah pulsa saya hilang.
Erwin Sinyoman,1,2024-04-27 14:18:31,"Saya Download aplikasinya dan SUDAH BAYAR PAKETNYA dgn harapan nonton live streaming badminton, ternyata BOHONG"
Abunawas #,2,2024-04-27 14:02:56,Sudah beli paket d link **a untuk klaim kode voucher tidak ada jadi mubadzir voucher saya dan tidak bisa berlangganan lagi
Christian Alexander,5,2024-04-27 13:56:24,Kenapa tidak bisa membayar pakai pulsa saat mengaktifkan paket
Hafidz Raffi Rabbani,4,2024-04-27 13:56:17,"Mahal bgt buat nonton emyu, minimal tu series bola kasi 10k-25k Napa(buat mingguan) biar semua orang bisa nonton 😫😫"
Kang imun,1,2024-04-27 13:47:07,Jelek
Muti'ah Syahidah Serina,1,2024-04-27 13:17:37,"Pop up nya ada masalah apa sih, gw kaga mau nonton yg gk gw pilih ya, maksa bgt setiap mau play yg disuka malah nge play yg lain dengan sendirinya, maksudnya apaan, gw bukan user gratis masih aja dikasih pop up kaga guna, gk tertarik gw ngerti gk, biarin gw pilih sendiri yg mau gw tonton nape sih. Capek bgt tiap mo nonton play ini, yg ke play yg ono. GW KAGA MO NONTON SERIES INDO WOY, STOP NGE PLAY NYA SENDIRI. MAKSA BGT."
Ariansyah Mr,2,2024-04-27 12:58:49,"Hallo admin, mau tanya bagaimana cara nonton ulang tayangan Proliga Hari ini di aplikasi Vidio? Saya sudah membeli paket, cuma tidak tau cara nonton siaran ulangnya. Terimakasih.."
Erwin Bahrul 'Alam Sabila Rosyad,1,2024-04-27 12:58:41,Udah beli paket tp. Videonya putus-putus. Bahkankualitas vitonya udah paling rendah.
Muhammad Yazid,4,2024-04-27 12:50:46,"Ini menurut saya aplikasi nya sangat bagus, tapi juga sering sering eror tapi cuma sedikit jadi aplikasi ini bagus di gunakan orang yang tidak punya tv bisa nonton disini"
Zekri,1,2024-04-27 12:20:16,Kecewa sekali bahkan nonton siaran ulang pun sulit bahkan ada yg tidak bisa di tonton.. Sudah beli paket sama saja
M.Haykal Fadillah Sabri,1,2024-04-27 12:11:45,Udah beli paket spotv malah gak bisa
HELLOWW LIRIK,1,2024-04-27 12:03:25,"aneh nih, beli paket platinum aktif sampai desember tapi ta bisa akses video2 platinum/premier, harus langganan dulu katanya, padahal mah langganan saya sampai desember 2024"
Ajriya Ahmad F,1,2024-04-27 11:40:41,udh langganan platinum+ premier league tp malah gabisa nonton aneh
Eiden Ressa,3,2024-04-27 11:16:22,gatau blom donlod 🗿
Mat Bekhan,1,2024-04-27 11:00:09,Sangat mengecewakan...Uninstal
Marsha & 'd beer,1,2024-04-27 10:43:04,Dapat vidio gold dr beli kuota malah ga bisa dipake.....isi nya juga film2 jaman dulu...sia2 kalau bikin platinum sekalipun
Herman Jamaluddin,1,2024-04-27 10:42:06,"Saya udah beli paket nya kenapa siaran ulang MotoGP latihan kemarin jumat gak bisa di putar ulang, aplikasi sangat menjengkelkan"
Amelia Ragil Fatekhah,1,2024-04-27 09:52:19,Udah ada paket langganan tapi gak bisa instal itu gimana ya? Apa jaringan saya yg buruk atau gimana?
Una _cans,5,2024-04-27 09:15:45,Aplikasi yg sangat bagus Tapi kebanyakan iklannya
asep laksono,1,2024-04-27 08:32:54,"Makin update makin jelek, ga bisa playback maju mundur 10 detik jadinya delay"
Sakura Mina,5,2024-04-27 07:59:25,Yyyy bisa nonton indosiar+SCTV
Titink Fatir,4,2024-04-27 06:23:31,Bagus banget
