userName,score,at,content
Raka syahputra,1,2024-06-02 09:15:29,Kenapa stumble guys update terus gak kayak dulu menuh menuh i memori
Muhammad Abidzar Rabbani,5,2024-06-02 09:13:45,BAGUS
Rivani Ramadhani,5,2024-06-02 09:12:30,Sumpah ini game kesukaan aku banget sih tapi... Mohon dong stumble pass nya disedengin jadi 1000 gems aja soalnya kemahalan ya
Agus Salim,2,2024-06-02 09:11:21,Game jelek suka ngebut loncat selalu gak bisa saat dipencet jadi mati perbai
Ari Wibowo,5,2024-06-02 09:11:04,Gem nya bagus bisa mabar tapi kalau map yang baru pasti ngelek tapi kalau udah lama mainya gak ngelek kok tapi tetap bagus dari FF
Firyal,1,2024-06-02 08:57:55,Ga enak kalo ada orang kurang mampu masa di suruh tup up iklan nya buat ngselin abis selesai main iklan semua nya iklan
Renad Langsa,5,2024-06-02 08:57:26,Saya suka game nya
Diki Priyatna,1,2024-06-02 08:57:01,Lebih seru kitka games daripada scoopely map malah banyak spin jg haram sulit buat hoki GK kyk kitka games semoga scoopely yatim piatu rumah kebakaran hp bledos amin
Rizqi Ramadhani,5,2024-06-02 08:47:09,Game nya sangat lumayan saya sangat tidak suka karena downloadnya lama sekali
Elisss_cans,1,2024-06-02 08:39:27,gw GK Juwata Mulu
Ru Byq,3,2024-06-02 08:37:13,sekarang susah
Andika Pahlevi,1,2024-06-02 08:29:55,Semenjak yang megang scopely game ini jadi beda nggak suka banget. tahun lalu seru banget.jjjeeeeelllleeeeekkkkkk👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎
Christine Ivo,5,2024-06-02 08:25:49,Bagus
Angga Angga,3,2024-06-02 08:19:50,Min knp ya min setiap update akun ku hilang terus?
RIZALMUBARROK Barok,1,2024-06-02 08:18:15,Gamenya burik
Revan Dwi Hardiansyah,5,2024-06-02 08:14:29,Bagus banget
Muhamad Roval Rifa'i,5,2024-06-02 08:07:49,Game ini seru tapi sekarang hanya kenangan tapi tolong banyakin skin franco
Anggi Wahyono,5,2024-06-02 08:06:43,Bagusnya beneran
Muhammad naufal Maaruf,1,2024-06-02 08:05:31,Game nya jelek saku sering kalah gak adil
Warda Ningsih,3,2024-06-02 07:58:34,Game nya seru tapi developer nya udah diganti kah?
Fajar Idris Maulana,5,2024-06-02 07:54:19,Baguss
Farhan 111,2,2024-06-02 07:54:01,😤😤😤😈😈😈😈😈😈👺👺👹👹👹😑
Alvaro shaka,4,2024-06-02 07:50:03,Plis ada rim blok Dash
Golok Chanell,5,2024-06-02 07:48:18,Bagus kali tapi lebih bagus kalau skin nya gratis
arna oneng,2,2024-06-02 07:46:15,Ini game sering banget ngelag terus bikin kalah aku yang tadi main udah mau menang malah ngelag kan nyebelin jadi kalah deh
GB GRES,5,2024-06-02 07:41:02,Game nya bagus kok
