userName,score,at,content
Deswinta Salsabela,4,2024-08-04 05:29:48,"The application is good, there is only one problem, namely it has serious bugs. When I want to open the Q&A contents, it goes to the main screen. But it doesn't matter, I still give it 4 stars"
andi fuad,5,2024-08-04 04:08:49,bagus
Amora Mikhayla,5,2024-08-04 04:02:05,Bagus bagus
Shafira Maharani salma,2,2024-08-04 03:55:38,Shafira Maharani salma tidak bisa diketahui siapa pengiriman
Syarifah Popia,5,2024-08-04 03:52:39,gak gabut gwe
Ratu Angelia,5,2024-08-04 02:12:20,Seru dan bisa berkomunikasi dengan orang yang baru kita kenal
Ni nengah Sutriani,1,2024-08-04 02:08:35,bagus banget
Dhenis Candra,5,2024-08-04 01:51:46,asik👍
Febry Hitipeuw,5,2024-08-04 00:06:02,bagussss bangeeetttt aku kasih bintang 5 yaa
Aira Dinar Rizqina,5,2024-08-03 22:53:10,bagus
Lifthya Keisha,5,2024-08-03 22:37:24,"seru bgt aplikasi ny, dan cara pemakaian ny jg gampang"
Mario Panjaitan,3,2024-08-03 17:42:03,"Saya sudah membayar agar bisa menikmati fitur, agar bisa melihat orang yang mengirim ternyata sama saja tidak ada guna saya merasa rugi"
Aisyah Suci Rahmadhani,5,2024-08-03 15:26:15,seru aja
Ita Rosita,5,2024-08-03 14:49:35,keren deh pokoknya
ayra aliana,5,2024-08-03 14:22:27,so perfect
septi yani25,5,2024-08-03 14:20:07,Sangat sangat baik
Cha,5,2024-08-03 14:18:10,Tolong saya mau request fitur memperganda akun!
Putri Mokoginta,4,2024-08-03 14:05:26,keren
Langganan Lmc,5,2024-08-03 13:57:42,bgus tp ngw
Fara Dini,1,2024-08-03 13:47:44,ko tmpat ku ngga bisa buat di sw in ke WhatsApp si😢
Ivana Gisel,1,2024-08-03 13:18:50,bagus
Nazwa Keisha,5,2024-08-03 13:11:48,sangat bAgus sekali
Dwi Andika,4,2024-08-03 12:38:45,bagus
Chalista Velischia,5,2024-08-03 12:23:12,Bagus tapi kita gk tau orang yg ngirim
Fitri Yeni,4,2024-08-03 12:19:36,Belum coba tapi mau coba
Babakan Gebang,5,2024-08-03 12:18:08,seru
